tick,aep_active,aep_hyperactive,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory,condition
153.0,18.3,31.7,256.7,269.9,2.6,2.3,40.4,2226956.3,20719.2,48.0,2.0,300.0,0.0,0.0,0.0,0.1,0.0,0.1,22.2,26.5,healthy
154.0,18.3,31.7,257.9,270.9,2.5,2.4,40.4,2152817.8,22189.1,48.1,1.9,300.0,0.0,0.0,0.0,0.2,0.0,0.1,23.1,27.5,healthy
155.0,17.9,32.1,259.3,272.9,2.5,2.4,40.2,2103107.8,23734.6,47.9,2.1,300.0,0.0,0.0,0.0,0.2,0.0,0.1,24.0,28.7,healthy
156.0,17.9,32.1,260.3,274.3,2.7,2.4,40.2,2005751.1,25172.8,48.0,2.0,300.0,0.0,0.0,0.0,0.2,0.0,0.1,24.8,29.9,healthy
157.0,17.5,32.5,262.9,275.4,2.7,2.5,40.4,1939130.7,26875.1,47.9,2.1,300.0,0.0,0.0,0.0,0.2,0.0,0.1,26.1,30.7,healthy
158.0,17.5,32.5,264.1,276.8,2.7,2.4,40.4,1907014.1,28350.7,47.8,2.2,300.0,0.0,0.0,0.0,0.2,0.0,0.2,27.3,31.7,healthy
159.0,17.5,32.5,265.5,279.2,2.7,2.4,40.7,1836009.4,30262.0,47.8,2.2,300.0,0.0,0.0,0.0,0.2,0.0,0.2,28.3,32.9,healthy
160.0,17.5,32.5,266.9,280.4,2.7,2.5,40.7,1871814.3,32111.4,47.8,2.2,300.0,0.0,0.0,0.0,0.2,0.0,0.2,29.8,33.6,healthy
161.0,17.3,32.7,267.7,281.2,3.0,2.8,40.8,1891757.4,33750.0,47.8,2.2,300.0,0.0,0.0,0.0,0.2,0.0,0.2,30.9,34.7,healthy
162.0,17.3,32.7,268.1,283.5,3.0,2.8,40.8,1879698.0,36047.6,47.8,2.2,300.0,0.0,0.0,0.0,0.2,0.0,0.2,32.1,35.7,healthy
163.0,16.8,33.2,269.3,284.5,3.0,2.8,40.7,1917632.5,38525.4,47.9,2.1,300.0,0.0,0.0,0.0,0.2,0.0,0.2,33.0,36.9,healthy
164.0,16.8,33.2,271.1,284.7,3.0,2.9,40.7,1829451.4,41116.3,47.7,2.3,300.0,0.0,0.0,0.0,0.2,0.0,0.2,34.0,38.2,healthy
165.0,16.4,33.6,272.7,286.3,3.0,2.9,40.5,1743752.1,44142.7,47.6,2.4,300.0,0.0,0.0,0.0,0.2,0.0,0.2,35.5,39.1,healthy
166.0,16.4,33.6,274.1,287.1,3.0,3.0,40.5,1685064.6,46629.4,47.6,2.4,300.0,0.0,0.0,0.0,0.2,0.0,0.2,36.5,40.5,healthy
167.0,16.4,33.6,275.5,287.3,3.1,3.3,41.0,1624625.4,49970.9,47.4,2.6,300.0,0.0,0.0,0.0,0.2,0.0,0.2,37.9,41.7,healthy
168.0,16.4,33.6,277.9,288.5,3.1,3.3,41.0,1553545.2,52649.7,47.5,2.5,300.0,0.0,0.0,0.0,0.2,0.0,0.2,39.4,42.7,healthy
169.0,16.1,33.9,279.5,289.9,3.1,3.3,41.0,1495260.9,55995.0,47.6,2.4,300.0,0.0,0.0,0.0,0.2,0.0,0.2,40.7,43.8,healthy
170.0,16.1,33.9,280.5,290.5,3.1,3.3,41.0,1442488.4,59514.1,47.7,2.3,300.0,0.0,0.0,0.0,0.2,0.0,0.2,41.9,44.9,healthy
171.0,15.4,34.6,279.8,290.7,3.4,3.5,40.5,1380999.1,62907.9,47.7,2.3,300.0,0.0,0.0,0.0,0.2,0.0,0.3,42.7,46.4,healthy
172.0,15.4,34.6,280.7,292.5,3.6,3.5,40.5,1338822.0,67091.6,47.9,2.1,300.0,0.0,0.0,0.0,0.2,0.0,0.4,44.2,47.0,healthy
173.0,15.0,35.0,283.1,294.9,3.6,3.4,40.2,1280904.5,71713.5,47.8,2.2,300.0,0.0,0.0,0.0,0.2,0.0,0.5,45.5,47.9,healthy
174.0,15.0,35.0,285.1,297.5,3.6,3.4,40.2,1256375.4,76013.0,47.9,2.1,300.0,0.0,0.0,0.0,0.2,0.0,0.5,46.5,49.0,healthy
175.0,14.9,35.1,286.9,300.7,3.6,3.4,40.3,1212536.4,80738.0,47.7,2.3,300.0,0.0,0.0,0.0,0.2,0.0,0.5,47.9,49.9,healthy
176.0,14.9,35.1,288.3,302.0,3.7,3.4,40.3,1188134.3,85536.5,47.7,2.3,300.0,0.0,0.0,0.0,0.2,0.0,0.6,49.1,51.0,healthy
177.0,14.5,35.5,288.5,301.4,3.9,3.8,40.3,1147783.5,90125.4,47.4,2.6,300.0,0.0,0.0,0.0,0.2,0.0,0.6,50.7,52.0,healthy
178.0,14.5,35.5,290.7,302.0,3.8,3.8,40.3,1100504.3,94016.8,47.4,2.6,300.0,0.0,0.0,0.0,0.3,0.0,0.6,51.9,53.4,healthy
179.0,13.7,36.3,293.2,303.8,3.8,3.8,39.7,1035514.0,93083.3,47.4,2.6,270.0,30.0,0.0,14.1,0.3,15.9,0.6,52.7,55.2,healthy
180.0,13.7,36.3,293.8,306.6,3.8,3.8,39.7,998424.5,88797.4,47.4,2.6,270.0,0.0,30.0,14.1,0.3,15.5,0.7,53.9,56.6,healthy
181.0,13.3,36.7,293.6,308.7,4.3,3.8,39.4,967892.9,83856.3,47.3,2.7,270.0,0.0,30.0,14.1,0.3,15.5,0.7,55.3,57.9,healthy
182.0,13.3,36.7,294.9,309.1,4.3,4.0,39.4,911439.3,81819.6,47.3,2.7,270.0,0.0,30.0,14.1,0.3,15.5,0.7,56.6,59.3,healthy
183.0,13.1,36.9,295.9,310.3,4.4,4.0,39.3,870681.8,77298.7,47.8,2.2,270.0,0.0,30.0,14.1,0.3,15.5,0.7,57.4,60.7,healthy
184.0,13.1,36.9,297.9,311.3,4.4,4.0,39.3,824883.3,74220.3,47.5,2.5,270.0,0.0,30.0,14.1,0.3,15.5,0.7,58.8,61.8,healthy
185.0,12.6,37.4,299.5,312.7,4.4,4.0,39.0,783353.2,71356.8,47.4,2.6,270.0,0.0,30.0,14.1,0.3,15.5,0.7,59.9,63.3,healthy
186.0,12.6,37.4,299.6,313.6,4.7,4.1,39.0,752824.7,71902.7,47.3,2.7,270.0,0.0,30.0,14.1,0.3,15.5,0.8,61.2,64.7,healthy
187.0,12.0,38.0,301.4,315.1,4.6,4.1,38.4,728357.4,71394.4,47.2,2.8,270.0,0.0,30.0,14.1,0.5,15.5,0.8,62.3,66.4,healthy
188.0,12.0,38.0,305.0,316.3,4.6,4.1,38.4,702229.9,70926.6,47.2,2.8,270.0,0.0,30.0,14.1,0.5,15.5,0.8,63.3,68.2,healthy
189.0,11.9,38.1,307.0,318.5,4.6,4.0,38.5,675382.6,70530.5,47.1,2.9,270.0,0.0,30.0,14.1,0.5,15.5,0.9,64.3,70.1,healthy
190.0,11.9,38.1,309.0,320.9,4.6,4.0,38.5,654949.0,71155.7,47.0,3.0,270.0,0.0,30.0,14.1,0.4,15.5,0.9,65.3,72.1,healthy
191.0,11.6,38.4,310.8,322.8,4.6,4.2,38.5,618699.5,68366.4,47.1,2.9,270.0,0.0,30.0,14.1,0.4,15.5,0.9,67.0,73.3,healthy
192.0,11.6,38.4,311.9,323.9,4.6,4.3,38.5,590447.1,66245.6,47.0,3.0,270.0,0.0,30.0,14.1,0.4,15.5,1.0,68.5,74.8,healthy
193.0,11.4,38.6,314.1,324.6,4.6,4.3,38.5,564218.9,63324.7,47.0,3.0,270.0,0.0,30.0,14.1,0.4,15.5,1.0,70.0,76.3,healthy
194.0,11.4,38.6,316.7,326.6,4.6,4.2,38.5,555022.0,64067.7,47.0,3.0,270.0,0.0,30.0,14.1,0.4,15.5,1.1,71.9,77.4,healthy
195.0,10.9,39.1,317.7,327.8,4.6,4.2,38.5,545326.1,63089.8,47.1,2.9,270.0,0.0,30.0,14.1,0.4,15.5,1.1,73.1,79.1,healthy
196.0,10.9,39.1,318.5,326.4,4.9,4.8,38.5,527037.0,62582.5,47.2,2.8,267.5,2.5,30.0,15.3,0.4,16.8,1.1,74.3,80.7,healthy
197.0,10.6,39.4,318.4,327.6,5.1,5.0,38.3,499183.8,59457.5,47.3,2.7,262.5,7.2,30.3,19.4,0.4,19.9,1.1,76.1,81.6,healthy
198.0,10.6,39.4,319.6,329.0,5.1,4.9,38.3,489504.8,56176.1,47.1,2.9,256.3,10.9,32.8,25.7,0.4,24.5,1.2,77.3,83.3,healthy
199.0,10.4,39.6,321.4,331.0,5.1,4.9,38.3,488594.8,54139.9,47.4,2.6,252.7,12.9,34.4,31.2,0.4,31.9,1.2,78.3,84.9,healthy
200.0,10.4,39.6,322.6,332.6,5.1,4.9,38.3,475395.0,52324.8,47.2,2.8,251.8,13.1,35.1,37.7,0.4,38.5,1.2,79.8,86.2,healthy
201.0,9.9,40.1,323.0,334.8,5.3,5.0,38.1,467830.6,49650.0,47.2,2.8,251.5,12.1,36.4,44.1,0.4,44.2,1.2,80.9,87.9,healthy
202.0,9.9,40.1,324.6,332.8,5.5,5.7,38.1,473512.7,48912.5,47.2,2.8,249.8,12.4,37.8,50.7,0.4,50.0,1.3,82.3,89.3,healthy
203.0,9.7,40.3,326.0,334.0,5.5,5.7,38.0,473591.8,49195.1,47.6,2.4,249.4,12.4,38.2,56.5,0.4,56.5,1.3,83.0,91.0,healthy
204.0,9.7,40.3,327.6,335.4,5.5,5.7,38.0,483652.9,49162.8,47.6,2.4,249.1,12.3,38.6,63.0,0.4,62.3,1.3,84.8,91.6,healthy
205.0,9.6,40.4,328.6,336.6,5.5,5.7,38.1,478200.4,50009.0,47.6,2.4,247.5,12.4,40.1,68.6,0.6,67.5,1.5,86.0,92.8,healthy
206.0,9.6,40.4,328.3,337.0,5.9,6.0,38.1,495832.0,50511.3,47.6,2.4,247.0,11.7,41.3,74.3,0.7,72.9,1.5,87.2,94.0,healthy
207.0,9.2,40.8,330.1,336.2,5.9,6.5,37.9,512062.5,51175.3,47.6,2.4,246.4,11.6,42.0,78.1,1.2,76.8,1.9,88.3,95.3,healthy
208.0,9.2,40.8,332.1,338.2,5.9,6.5,37.9,544193.3,52237.7,47.4,2.6,246.0,11.4,42.6,83.2,1.3,82.0,2.0,89.3,96.9,healthy
209.0,9.0,41.0,334.1,339.9,5.9,6.5,37.7,600022.6,53799.6,47.4,2.6,246.0,11.4,42.6,88.3,1.4,86.5,2.2,90.8,98.0,healthy
210.0,9.0,41.0,335.3,341.9,6.0,6.5,37.7,640825.6,55584.4,47.2,2.8,245.7,11.4,42.9,93.2,1.5,92.0,2.3,92.6,99.0,healthy
211.0,8.7,41.3,336.5,342.2,6.1,6.9,37.4,692909.2,58765.8,47.0,3.0,245.6,11.2,43.2,97.4,1.9,96.5,2.4,93.9,100.7,healthy
212.0,8.7,41.3,336.8,343.0,6.2,7.1,37.4,757890.6,61579.0,46.8,3.2,245.6,11.2,43.2,98.1,3.0,98.2,3.3,96.1,101.7,healthy
213.0,8.4,41.6,338.6,344.2,6.2,7.1,37.3,773321.9,65966.8,46.4,3.6,245.6,11.2,43.2,103.6,3.0,102.4,3.5,97.9,103.5,healthy
214.0,8.4,41.6,340.0,346.2,6.2,7.0,37.3,768980.3,69390.8,46.2,3.8,245.6,11.2,43.2,108.6,3.3,105.7,3.9,100.1,105.1,healthy
215.0,8.1,41.9,341.6,348.0,6.2,6.9,37.2,804164.7,73704.3,46.1,3.9,245.6,11.2,43.2,112.2,3.7,110.2,4.2,102.1,107.0,healthy
216.0,8.1,41.9,342.9,348.0,6.2,7.0,37.2,853341.5,77626.4,45.8,4.2,245.6,11.2,43.2,116.5,4.2,111.6,5.1,104.4,108.9,healthy
217.0,7.8,42.2,342.3,349.1,6.7,7.4,37.2,800801.4,82500.2,45.4,4.6,245.6,11.2,43.2,114.3,5.6,110.9,6.6,106.6,111.3,healthy
218.0,7.8,42.2,343.7,350.3,6.7,7.4,37.2,770468.3,87237.2,45.1,4.9,245.6,11.2,43.2,117.6,5.6,115.9,7.0,109.3,113.5,healthy
219.0,7.8,42.2,345.9,352.1,6.8,7.4,37.4,732302.7,92977.7,45.1,4.9,245.6,11.2,43.2,122.0,5.9,121.3,6.9,111.9,115.8,healthy
220.0,7.8,42.2,346.9,354.7,6.9,7.4,37.4,711175.3,98849.7,45.2,4.8,245.5,10.9,43.6,124.8,6.2,126.8,7.0,114.0,118.5,healthy
221.0,7.8,42.2,347.7,355.9,6.9,7.4,37.5,681716.6,106821.3,45.1,4.9,245.5,10.9,43.6,128.7,6.3,131.7,7.3,116.3,121.1,healthy
222.0,7.8,42.2,347.4,354.3,7.5,7.9,37.5,655403.2,113823.2,44.9,5.1,245.5,10.9,43.6,123.1,8.3,127.3,9.4,118.6,123.9,healthy
223.0,7.7,42.3,348.8,355.7,7.5,7.8,37.7,625417.8,121177.0,44.6,5.4,245.5,10.9,43.6,127.1,8.5,132.0,9.4,121.6,126.3,healthy
224.0,7.7,42.3,350.6,357.1,7.3,7.8,37.7,612590.5,129190.8,44.8,5.2,245.5,10.9,43.6,130.6,8.9,134.5,9.8,124.2,128.9,healthy
225.0,7.6,42.4,352.4,357.5,7.3,7.8,37.8,609932.7,131325.8,45.2,4.8,245.5,10.9,43.6,133.2,9.5,137.7,10.2,126.5,131.4,healthy
226.0,7.6,42.4,351.7,356.1,7.7,8.5,37.8,583796.3,135721.8,45.0,5.0,245.5,10.9,43.6,137.0,9.6,140.8,10.7,129.1,133.8,healthy
227.0,7.3,42.7,351.5,356.3,7.9,8.7,37.6,561211.9,124012.7,44.6,5.4,245.5,10.9,43.6,123.2,13.3,134.4,12.9,132.0,136.3,healthy
228.0,7.3,42.7,352.7,357.9,7.9,8.6,37.6,534064.8,111324.9,44.4,5.6,245.5,10.9,43.6,127.0,13.6,138.1,13.2,135.2,138.7,healthy
229.0,7.3,42.7,352.9,359.5,7.9,8.6,37.8,526920.9,103585.5,44.2,5.8,245.5,10.9,43.6,130.6,13.9,139.9,13.9,137.8,141.9,healthy
230.0,7.3,42.7,353.9,361.1,7.9,8.6,37.8,489037.8,93385.6,44.0,6.0,245.5,10.9,43.6,135.8,14.0,143.3,14.1,140.5,145.2,healthy
231.0,7.2,42.8,353.8,362.0,8.2,8.7,37.8,470353.9,87545.2,43.8,6.2,245.5,10.9,43.6,138.3,14.3,148.0,14.4,143.5,148.4,healthy
232.0,7.2,42.8,353.4,361.8,8.5,9.0,37.8,448022.4,80942.2,44.2,5.8,245.5,10.9,43.6,126.7,17.9,133.6,18.4,145.7,152.0,healthy
233.0,7.1,42.9,354.4,362.4,8.3,9.0,37.8,432010.7,77488.9,44.3,5.7,245.5,10.9,43.6,130.6,18.3,137.5,18.3,148.4,155.0,healthy
234.0,7.1,42.9,355.3,362.4,8.3,9.2,37.8,412260.7,76984.7,44.2,5.8,245.5,10.9,43.6,133.0,18.8,139.2,19.0,151.0,158.2,healthy
235.0,7.1,42.9,356.5,363.4,8.3,9.2,38.1,397725.0,73611.0,44.4,5.6,245.5,10.9,43.6,137.3,19.0,143.0,19.3,154.0,160.8,healthy
236.0,7.1,42.9,355.3,362.0,8.9,9.7,38.1,389026.1,70229.3,44.3,5.7,245.5,10.9,43.6,140.3,19.6,146.2,19.3,156.5,164.0,healthy
237.0,7.1,42.9,354.3,361.6,9.5,10.1,38.5,372920.6,67531.1,44.4,5.6,245.5,10.9,43.6,129.6,22.9,131.7,23.3,159.3,166.8,healthy
238.0,7.1,42.9,355.3,362.8,9.4,10.1,38.5,367874.0,67148.3,44.1,5.9,245.5,10.9,43.6,133.9,23.1,133.2,23.8,161.8,170.2,healthy
239.0,6.9,43.1,356.9,363.8,9.4,9.9,38.6,365541.4,67614.4,43.8,6.2,245.5,10.9,43.6,136.4,23.6,134.8,24.8,165.0,173.2,healthy
240.0,6.9,43.1,358.7,365.6,9.3,9.9,38.6,349360.3,69261.9,43.5,6.5,245.5,10.9,43.6,140.5,24.0,137.4,25.0,168.7,176.0,healthy
241.0,6.8,43.2,358.1,364.2,9.6,10.5,38.9,344354.3,70131.0,43.1,6.9,245.5,10.9,43.6,144.1,24.4,139.7,25.4,172.1,179.5,healthy
242.0,6.8,43.2,357.4,365.3,10.0,10.5,38.9,333624.6,72355.4,43.1,6.9,245.5,10.9,43.6,134.2,27.6,130.0,28.1,175.7,182.8,healthy
243.0,6.8,43.2,358.4,366.2,9.9,10.4,39.3,326333.6,77320.8,43.2,6.8,245.5,10.9,43.6,135.7,28.1,134.3,28.3,179.6,185.7,healthy
244.0,6.8,43.2,359.0,366.6,9.9,10.4,39.3,317370.8,80367.3,43.1,6.9,245.5,10.9,43.6,137.6,28.7,137.7,28.6,182.9,189.3,healthy
245.0,6.6,43.4,360.2,367.0,9.9,10.4,39.3,310208.9,84335.5,43.3,6.7,242.5,13.9,43.6,140.5,29.4,142.2,29.0,185.7,193.2,healthy
246.0,6.6,43.4,359.4,367.0,10.3,10.9,39.3,306620.0,89579.4,43.0,7.0,242.5,13.9,43.6,146.5,29.5,146.8,29.3,189.8,196.1,healthy
247.0,6.5,43.5,357.7,366.8,11.0,11.2,39.4,307841.1,95871.2,42.7,7.3,238.6,17.2,44.2,136.9,33.0,135.9,33.2,193.3,199.9,healthy
248.0,6.5,43.5,358.5,367.0,11.0,11.1,39.4,295839.8,102283.3,42.7,7.3,236.4,18.8,44.8,144.6,33.3,142.0,33.7,196.4,204.1,healthy
249.0,6.4,43.6,360.1,367.6,11.0,11.1,39.6,301858.7,106934.5,42.6,7.4,234.3,20.3,45.4,152.2,33.6,147.3,34.5,200.1,207.8,healthy
250.0,6.4,43.6,360.9,368.8,11.0,11.1,39.6,313445.9,114086.7,43.0,7.0,231.6,21.6,46.8,162.4,33.7,156.2,34.4,203.4,211.5,healthy
251.0,5.9,44.1,361.5,368.4,11.0,11.4,39.3,315808.9,122370.3,42.7,7.3,230.7,22.0,47.3,172.6,34.2,163.3,34.6,205.7,216.5,healthy
252.0,5.9,44.1,359.9,366.4,11.7,12.2,39.3,323918.9,130240.6,42.5,7.5,230.7,22.0,47.3,164.7,37.6,160.9,37.6,209.9,219.8,healthy
253.0,5.5,44.5,360.9,368.6,11.6,12.2,38.8,332117.5,136644.4,42.5,7.5,230.3,22.1,47.6,172.0,38.1,170.8,37.8,213.5,223.7,healthy
254.0,5.5,44.5,361.9,369.8,11.6,12.2,38.8,359836.0,139292.6,42.2,7.8,229.2,22.4,48.4,177.8,38.9,180.0,38.3,217.3,227.7,healthy
255.0,5.2,44.8,363.9,371.4,11.6,12.2,38.5,382376.7,126660.5,42.0,8.0,227.8,22.6,49.6,188.4,39.1,186.3,38.7,221.1,231.9,healthy
256.0,5.2,44.8,361.7,370.8,12.4,12.6,38.5,414649.8,119241.6,41.8,8.2,227.5,22.5,50.0,197.5,39.2,196.7,38.7,225.7,235.5,healthy
257.0,5.2,44.8,361.8,371.5,12.6,12.8,38.6,470610.0,106706.8,42.3,7.7,226.6,21.1,52.3,188.1,43.3,191.2,41.7,229.2,239.7,healthy
258.0,5.2,44.8,363.0,372.7,12.6,12.8,38.6,518878.6,97397.5,42.7,7.3,225.5,21.2,53.3,195.1,44.0,198.4,42.2,232.8,243.4,healthy
259.0,5.1,44.9,363.8,373.7,12.6,12.8,38.8,581371.2,92731.7,42.6,7.4,224.4,21.6,54.0,203.3,44.4,205.8,42.8,236.2,247.4,healthy
260.0,5.1,44.9,364.8,374.3,12.6,12.7,38.8,659667.9,86077.6,42.4,7.6,224.1,21.5,54.4,209.8,44.9,214.4,43.5,240.3,250.9,healthy
261.0,5.1,44.9,363.3,371.6,13.1,13.5,38.9,687803.9,80139.2,42.5,7.5,223.5,21.6,54.9,217.0,45.2,222.2,44.4,243.3,255.4,healthy
262.0,5.1,44.9,363.2,372.2,13.2,13.6,38.9,795094.1,78116.8,42.7,7.3,223.4,21.5,55.1,207.2,49.2,211.2,48.6,246.8,259.2,healthy
263.0,5.1,44.9,363.6,373.4,13.0,13.6,39.0,877735.6,75170.6,42.9,7.1,223.0,21.7,55.3,214.7,49.8,219.0,49.2,250.7,262.4,healthy
264.0,5.1,44.9,364.6,374.6,13.1,13.6,39.0,979427.5,75116.2,42.7,7.3,222.9,21.7,55.4,221.8,50.0,224.8,50.2,254.5,265.9,healthy
265.0,4.9,45.1,366.2,375.1,13.1,13.4,38.7,1132938.4,74307.2,42.2,7.8,222.9,21.7,55.4,228.2,50.8,231.8,50.9,258.2,270.0,healthy
266.0,4.9,45.1,363.5,373.6,14.1,14.2,38.7,1384031.2,73755.5,41.7,8.3,222.9,21.7,55.4,233.9,51.3,240.7,51.3,262.3,274.2,healthy
267.0,4.7,45.3,363.7,372.7,14.3,14.6,38.2,1592183.1,73897.3,41.2,8.8,222.9,21.4,55.7,225.2,55.1,228.7,56.0,266.0,279.3,healthy
268.0,4.7,45.3,364.9,373.8,14.3,14.5,38.2,1862199.8,72523.2,41.4,8.6,222.9,21.4,55.7,234.1,55.3,233.7,56.7,270.3,283.6,healthy
269.0,4.6,45.4,365.7,375.0,14.3,14.4,38.0,2188295.2,66909.3,41.0,9.0,222.9,21.4,55.7,238.9,55.9,242.9,57.1,274.4,288.5,healthy
270.0,4.6,45.4,366.9,376.4,14.3,14.3,38.0,2644546.8,62253.6,40.6,9.4,222.9,21.4,55.7,245.1,56.9,247.6,58.4,279.3,293.0,healthy
271.0,4.4,45.6,367.1,377.8,14.4,14.4,37.7,3145943.5,59396.1,40.4,9.6,222.9,21.4,55.7,251.5,57.2,255.1,59.1,284.8,297.1,healthy
272.0,4.4,45.6,366.4,376.2,14.7,15.0,37.7,3695941.0,56952.2,40.2,9.8,222.9,21.3,55.8,237.8,62.0,238.2,64.6,290.6,301.1,healthy
273.0,4.3,45.7,367.2,376.8,14.7,15.0,37.9,3653375.4,54327.1,40.1,9.9,213.5,30.4,56.1,246.4,62.8,252.7,64.5,295.8,305.8,healthy
274.0,4.3,45.7,367.4,377.2,14.7,15.0,37.9,3568510.1,52866.7,40.1,9.9,213.2,29.7,57.1,255.4,63.7,263.1,64.9,300.9,310.6,healthy
275.0,4.3,45.7,368.4,378.2,14.7,15.0,38.1,3510667.9,52435.9,39.7,10.3,212.8,29.5,57.7,268.5,63.6,273.5,65.4,306.3,315.5,healthy
276.0,4.3,45.7,368.7,377.3,14.8,15.3,38.1,3354687.0,51742.3,39.7,10.3,182.5,59.0,58.5,297.2,64.3,292.7,66.6,311.1,321.0,healthy
277.0,4.3,45.7,367.2,374.5,15.4,16.1,38.1,3294511.4,50897.8,39.1,10.9,177.6,62.1,60.3,298.4,70.1,289.9,73.2,316.7,326.3,healthy
278.0,4.3,45.7,368.0,375.0,15.4,16.1,38.1,3124733.8,51766.8,38.7,11.3,177.0,51.7,71.3,318.6,70.6,313.0,73.7,322.5,331.8,healthy
279.0,4.2,45.8,369.0,376.0,15.3,16.1,38.4,3062011.0,52958.8,38.7,11.3,174.1,53.9,72.0,338.1,71.8,335.5,74.4,327.9,337.7,healthy
280.0,4.2,45.8,369.8,377.2,15.3,16.1,38.4,2944762.2,54467.0,38.7,11.3,172.8,51.5,75.7,360.5,72.2,356.5,74.7,332.9,344.0,healthy
281.0,4.1,45.9,369.7,374.6,15.7,16.8,38.3,2781860.3,56085.4,38.7,11.3,170.7,53.0,76.3,382.8,72.7,379.1,74.9,338.5,349.7,healthy
282.0,4.1,45.9,368.9,374.0,15.9,16.9,38.3,2753778.6,58202.3,38.4,11.6,170.0,53.3,76.7,377.0,78.8,374.8,81.2,343.6,356.2,healthy
283.0,4.1,45.9,369.3,375.6,15.9,16.9,38.3,2603276.5,59275.3,38.6,11.4,169.2,53.6,77.2,398.0,79.2,397.8,82.0,349.7,361.5,healthy
284.0,4.1,45.9,369.7,376.6,16.0,16.9,38.3,2395248.2,61701.4,38.5,11.5,169.1,53.6,77.3,418.1,79.9,419.3,82.8,356.5,366.2,healthy
285.0,4.1,45.9,370.1,377.4,16.0,16.9,38.5,2332294.8,65739.8,38.3,11.7,168.7,53.0,78.3,442.5,80.2,437.7,83.7,362.7,371.7,healthy
286.0,4.1,45.9,369.4,377.5,16.3,16.9,38.5,2231805.4,70149.2,37.9,12.1,168.1,53.2,78.7,461.7,81.1,455.3,84.9,369.1,377.4,healthy
287.0,4.1,45.9,368.2,375.5,16.7,17.3,38.6,2256638.8,73567.1,37.9,12.1,167.0,53.6,79.4,446.3,89.4,442.9,92.4,375.3,383.3,healthy
288.0,4.1,45.9,369.2,375.5,16.6,17.3,38.6,2242194.7,78309.0,37.9,12.1,165.7,54.1,80.2,465.8,90.5,463.3,93.0,380.4,390.3,healthy
289.0,4.1,45.9,370.2,376.9,16.5,17.3,39.0,2188643.8,81871.4,37.6,12.4,164.1,55.0,80.9,484.1,91.9,482.7,94.1,387.1,396.0,healthy
290.0,4.1,45.9,370.8,377.5,16.5,17.3,39.0,2102293.1,87376.3,37.4,12.6,162.7,55.6,81.7,502.9,92.9,503.0,95.4,393.3,402.4,healthy
291.0,4.1,45.9,370.7,376.5,16.8,17.7,39.2,1895591.1,92219.1,36.8,13.2,161.0,56.4,82.6,521.8,94.0,525.8,96.2,399.4,409.5,healthy
292.0,4.1,45.9,368.6,375.6,17.4,17.9,39.2,1809292.3,97911.1,36.6,13.4,158.6,56.7,84.7,500.5,102.7,505.1,105.8,406.4,415.9,healthy
293.0,4.1,45.9,369.8,376.2,17.3,18.0,39.4,1708649.2,102390.6,35.8,14.2,157.8,56.2,86.0,516.2,104.6,524.8,106.7,413.5,423.0,healthy
294.0,4.1,45.9,371.0,377.0,17.3,17.9,39.4,1633358.6,109584.9,35.2,14.8,156.8,56.8,86.4,537.0,105.6,543.4,107.8,421.4,429.9,healthy
295.0,4.0,46.0,372.8,377.2,17.2,17.9,39.2,1548951.6,116623.8,35.3,14.7,156.0,56.6,87.4,554.2,106.4,568.8,108.4,427.6,438.4,healthy
296.0,4.0,46.0,372.2,376.2,17.5,18.4,39.2,1491450.9,123724.8,35.0,15.0,155.1,57.0,87.9,571.4,108.0,586.8,110.2,435.2,445.8,healthy
297.0,4.0,46.0,372.2,375.1,17.4,18.8,39.4,1369336.3,133268.3,34.7,15.3,153.3,58.3,88.4,538.9,120.1,553.1,122.0,442.9,453.4,healthy
298.0,4.0,46.0,372.4,375.4,17.4,18.7,39.4,1339363.4,140332.2,34.2,15.8,151.8,59.0,89.2,555.2,121.6,574.9,123.5,450.5,461.6,healthy
299.0,4.0,46.0,373.8,375.2,17.4,18.8,39.3,1280216.0,147999.9,33.4,16.6,150.6,59.0,90.4,575.1,123.0,589.4,125.7,458.6,470.1,healthy
300.0,4.0,46.0,374.8,376.0,17.1,18.8,39.3,1253381.2,157852.7,33.2,16.8,150.4,58.5,91.1,596.5,123.7,612.3,126.6,466.6,478.9,healthy
301.0,3.9,46.1,373.5,375.2,17.6,19.1,39.0,1229070.4,166104.7,32.7,17.3,149.8,58.4,91.8,618.0,124.8,627.8,128.4,474.7,488.1,healthy
302.0,3.9,46.1,370.3,374.6,18.5,19.4,39.0,1144000.5,176759.2,33.0,17.0,149.5,58.1,92.4,581.6,137.7,571.7,145.1,483.6,496.2,healthy
303.0,3.9,46.1,371.1,375.2,18.5,19.3,39.1,1108312.5,189288.6,32.1,17.9,149.1,57.7,93.2,601.5,139.4,586.6,146.4,492.2,505.5,healthy
304.0,3.9,46.1,371.3,375.8,18.4,19.3,39.1,1046383.4,203894.9,31.8,18.2,148.6,57.5,93.9,615.6,141.2,605.5,147.2,500.8,515.1,healthy
