tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
336,0,50,0,0,371,380,22,14,30,64720,322757,27,23,11,18,271,897,321,882,339,929,911
337,0,50,0,0,373,375,22,15,28,60221,345640,28,22,11,18,271,845,332,835,352,933,929
338,0,50,0,0,373,375,22,15,28,70098,304361,28,22,11,18,271,855,332,838,352,944,940
339,0,50,0,0,373,377,22,15,26,78908,251941,27,23,11,18,271,868,332,838,351,950,957
340,0,50,0,0,375,377,22,15,26,83508,209904,29,21,11,18,271,876,329,847,351,962,966
341,0,50,0,0,375,373,22,16,26,97999,176889,31,19,11,18,271,880,328,853,352,968,979
342,0,50,0,0,377,373,22,16,26,117026,153150,32,18,11,18,271,832,338,798,366,981,984
343,0,50,0,0,377,377,22,16,25,145284,124406,32,18,11,18,271,839,335,808,365,989,994
344,0,50,0,0,379,377,22,16,25,171967,110595,32,18,11,18,271,847,333,814,366,1001,1000
345,0,50,0,0,379,381,22,16,26,196250,97582,30,20,11,18,271,858,333,821,365,1011,1010
346,0,50,0,0,379,383,22,16,26,219189,86575,29,21,11,17,272,866,333,828,363,1016,1026
347,0,50,0,0,379,385,22,16,26,258312,74069,29,21,11,17,272,844,340,792,370,1027,1036
348,0,50,0,0,379,385,21,16,26,303108,61460,27,23,11,17,272,847,339,801,369,1041,1045
349,0,50,0,0,379,385,21,16,27,354981,49960,25,25,11,17,272,850,340,809,369,1055,1056
350,0,50,0,0,379,385,21,16,27,418151,43993,22,28,11,17,272,855,338,820,366,1067,1072
351,0,50,0,0,370,385,23,15,27,506646,38732,22,28,11,17,272,863,336,824,367,1084,1083
