tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
234,4,46,0,0,344,360,8,9,38,406895,11827,50,0,300,0,0,0,1,0,1,0,0
235,4,46,0,0,344,362,8,9,39,396518,12489,50,0,300,0,0,0,1,0,1,0,0
236,4,46,0,0,344,368,8,9,39,356929,13690,50,0,300,0,0,0,1,0,1,0,0
237,4,46,0,0,346,368,8,9,39,345338,14271,50,0,300,0,0,0,1,0,1,0,0
238,4,46,0,0,346,368,8,9,39,326833,15052,50,0,300,0,0,0,1,0,1,0,0
239,4,46,0,0,346,368,8,9,39,323375,16394,50,0,300,0,0,0,1,0,1,0,0
240,4,46,0,0,346,368,8,9,39,294331,17001,50,0,300,0,0,0,1,0,1,0,0
241,4,46,0,0,348,360,8,11,39,293692,17878,50,0,300,0,0,0,1,0,1,0,0
242,4,46,0,0,348,360,8,11,39,277186,18491,50,0,300,0,0,0,1,0,1,0,0
243,4,46,0,0,348,360,8,11,40,273141,19528,50,0,300,0,0,0,1,0,1,0,0
244,4,46,0,0,348,360,8,10,40,256909,21043,50,0,300,0,0,0,1,0,2,0,0
245,4,46,0,0,348,362,8,10,40,248692,21956,50,0,300,0,0,0,1,0,2,0,0
246,4,46,0,0,339,364,10,10,40,237642,24176,50,0,300,0,0,0,1,0,2,0,0
247,4,46,0,0,339,364,10,10,40,232086,25073,50,0,300,0,0,0,1,0,2,0,0
248,4,46,0,0,339,364,10,10,40,216909,26880,50,0,300,0,0,0,1,0,2,0,0
249,4,46,0,0,339,364,10,10,40,202877,28424,50,0,300,0,0,0,1,0,2,0,0
250,4,46,0,0,339,366,10,10,40,190196,29010,50,0,300,0,0,0,1,0,2,0,0
251,4,46,0,0,339,366,10,10,41,180077,30329,50,0,300,0,0,0,1,0,2,0,0
252,4,46,0,0,335,362,11,11,41,179706,31514,50,0,300,0,0,0,1,0,2,0,0
253,4,46,0,0,337,364,11,11,41,167186,32435,50,0,300,0,0,0,1,0,2,0,0
254,4,46,0,0,339,364,11,11,41,157041,34111,49,1,300,0,0,0,1,0,2,0,1
255,4,46,0,0,341,364,11,11,41,155206,35805,49,1,300,0,0,0,0,0,2,0,2
256,4,46,0,0,343,359,11,12,41,140890,38941,49,1,300,0,0,0,0,0,2,1,2
257,4,46,0,0,343,361,11,12,42,126719,40515,49,1,300,0,0,0,0,0,2,2,2
258,4,46,0,0,343,365,11,12,42,121828,43776,49,1,300,0,0,0,0,0,2,3,2
259,4,46,0,0,343,369,11,12,42,115484,46224,49,1,235,65,0,35,0,30,2,4,2
260,4,46,0,0,343,369,11,12,42,111211,47757,49,1,161,114,25,93,0,86,2,4,3
261,4,46,0,0,345,369,11,12,42,108462,51860,49,1,146,113,41,157,0,135,2,4,4
262,4,46,0,0,345,360,12,14,42,104408,55486,49,1,146,113,41,218,0,187,2,4,5
263,4,46,0,0,349,362,12,14,42,99181,57767,49,1,146,113,41,274,0,244,2,4,6
264,4,46,0,0,349,362,12,14,42,93549,59609,48,2,146,113,41,329,0,302,2,5,7
265,4,46,0,0,353,366,12,14,42,90250,62780,48,2,146,113,41,382,1,358,2,6,8
266,4,46,0,0,353,354,12,17,42,83022,66673,48,2,146,113,41,431,1,418,3,8,8
267,4,46,0,0,355,354,12,17,42,79062,71789,48,2,146,113,41,485,2,468,4,9,9
268,4,46,0,0,357,356,12,17,42,75725,76817,48,2,146,113,41,542,2,519,5,9,11
269,2,48,0,0,357,358,11,17,40,71211,81721,48,2,146,113,41,594,4,575,5,10,12
270,2,48,0,0,359,358,11,16,40,68196,88046,48,2,146,113,41,653,4,623,7,11,13
271,0,50,0,0,359,358,11,16,38,66833,91600,48,2,146,113,41,698,5,675,10,12,14
272,0,50,0,0,361,346,11,19,38,66284,97212,48,2,146,113,41,719,12,710,15,13,15
273,0,50,0,0,361,346,11,19,36,64488,103584,47,3,146,113,41,770,13,763,16,14,17
274,0,50,0,0,361,346,11,19,36,64156,107892,47,3,146,113,41,817,15,816,17,16,18
275,0,50,0,0,361,346,11,19,36,61220,111740,46,4,146,113,41,872,16,864,18,17,21
276,0,50,0,0,361,346,11,19,36,58917,117249,46,4,146,113,41,902,22,913,20,21,21
277,0,50,0,0,361,350,11,19,35,57261,122918,45,5,146,113,41,897,34,903,34,21,26
278,0,50,0,0,361,352,11,19,35,53094,131359,44,6,146,113,41,950,35,951,35,25,28
279,0,50,0,0,361,352,11,19,35,53815,143359,44,6,146,113,41,980,39,997,38,29,30
280,0,50,0,0,363,354,11,19,35,52198,152415,42,8,146,113,41,1014,44,1020,46,33,34
281,0,50,0,0,365,356,11,19,34,48372,160634,43,7,146,113,41,1042,49,1058,51,38,36
282,0,50,0,0,367,352,11,20,34,46394,170810,42,8,143,115,42,998,70,1013,73,39,43
283,0,50,0,0,367,356,11,20,33,45723,185285,42,8,143,115,42,1039,73,1059,75,42,48
284,0,50,0,0,367,356,11,20,33,42954,192226,39,11,143,115,42,1077,77,1107,75,48,53
285,0,50,0,0,367,356,11,20,31,40410,201727,37,13,143,115,42,1127,78,1143,77,57,57
286,0,50,0,0,367,360,11,20,31,37757,216888,36,14,143,115,42,1158,82,1183,78,67,61
287,0,50,0,0,371,359,11,20,31,36923,223798,34,16,137,116,47,1063,116,1097,106,78,66
288,0,50,0,0,373,359,11,20,31,35192,241936,32,18,128,116,56,1103,118,1135,109,87,75
289,0,50,0,0,373,359,11,20,31,32118,259911,30,20,122,111,67,1126,122,1167,114,98,84
290,0,50,0,0,373,361,11,20,31,30338,270667,31,19,101,115,84,1167,126,1199,117,111,90
291,0,50,0,0,373,361,11,20,30,29255,281021,28,22,88,120,92,1209,128,1221,126,121,102
292,0,50,0,0,373,353,11,22,30,28184,295899,25,25,75,122,103,1120,154,1144,154,134,114
293,0,50,0,0,375,353,11,22,29,32594,248022,24,26,68,124,108,1150,160,1168,158,151,123
294,0,50,0,0,375,353,11,22,29,36208,219940,24,26,62,117,121,1182,163,1205,160,165,135
295,0,50,0,0,375,355,11,22,29,43455,200443,24,26,56,116,128,1206,172,1230,166,177,149
296,0,50,0,0,375,355,11,22,29,50404,169793,23,27,54,103,143,1232,175,1240,173,190,163
297,0,50,0,0,375,355,11,22,27,56121,144315,21,29,52,95,153,1119,204,1134,204,204,178
298,0,50,0,0,375,355,11,22,27,66359,130485,22,28,50,93,157,1158,203,1166,205,216,194
299,0,50,0,0,377,355,11,22,25,77488,109990,22,28,48,90,162,1190,201,1194,207,231,207
300,0,50,0,0,377,357,11,22,25,93537,97294,22,28,45,86,169,1205,206,1227,210,245,221
301,0,50,0,0,379,357,11,22,25,113701,84446,23,27,43,85,172,1244,206,1249,212,260,233
302,0,50,0,0,379,357,11,22,25,139303,68398,23,27,38,85,177,1174,226,1164,236,274,246
303,0,50,0,0,379,357,11,22,26,156945,57299,22,28,36,84,180,1214,225,1176,239,293,255
